trial_id,camera,sync_frame,source_frame,relative_frame,relative_time_s,keypoint_id,keypoint,x_px,y_px,confidence
A10-R10,cam02,4033,4038,54,0.9,20,LBigToe,1043.383852889202,521.06617326813,0.8979081511497498
A10-R10,cam02,4033,4038,54,0.9,21,RBigToe,1142.24298912238,483.8335115699201,0.7527580261230469
A10-R10,cam02,4033,4038,54,0.9,22,LSmallToe,1054.9388168645085,527.4855976988558,0.8960303664207458
A10-R10,cam02,4033,4038,54,0.9,23,RSmallToe,1147.3785286669606,470.99466270846835,0.6224818825721741
A10-R10,cam02,4033,4038,54,0.9,24,LHeel,1105.01032742417,518.4984034958396,0.8966555595397949
A10-R10,cam02,4033,4038,54,0.9,25,RHeel,1198.7339241127675,472.27854759461354,0.9257439374923706
A10-R10,cam02,4034,4039,55,0.9166666666666666,0,Nose,1091.4778171239882,137.10764071415468,0.9780532121658325
A10-R10,cam02,4034,4039,55,0.9166666666666666,1,LEye,1099.2121578382537,130.66235678559997,0.9956496953964233
A10-R10,cam02,4034,4039,55,0.9166666666666666,2,REye,1090.1887603382772,128.08424321417806,1.0227651596069336
A10-R10,cam02,4034,4039,55,0.9166666666666666,3,LEar,1122.4151799810506,144.8419814284203,0.9620710611343384
A10-R10,cam02,4034,4039,55,0.9166666666666666,4,REar,1095.3449874811208,142.26386785699844,0.696395754814148
A10-R10,cam02,4034,4039,55,0.9166666666666666,5,LShoulder,1143.0400885524257,201.56047999970167,0.8624025583267212
A10-R10,cam02,4034,4039,55,0.9166666666666666,6,RShoulder,1091.4778171239882,183.51368499974853,0.8344062566757202
A10-R10,cam02,4034,4039,55,0.9166666666666666,7,LElbow,1143.0400885524257,271.1695464280924,0.824924111366272
A10-R10,cam02,4034,4039,55,0.9166666666666666,8,RElbow,1055.3842271240817,219.60727499965492,0.8051846027374268
A10-R10,cam02,4034,4039,55,0.9166666666666666,9,LWrist,1134.0166910524492,336.9114424993504,0.7927842736244202
A10-R10,cam02,4034,4039,55,0.9166666666666666,10,RWrist,1008.978182838488,249.25558107100642,0.8521600961685181
A10-R10,cam02,4034,4039,55,0.9166666666666666,11,LHip,1131.4385774810273,324.020874642241,0.7248052954673767
A10-R10,cam02,4034,4039,55,0.9166666666666666,12,RHip,1118.548009623918,321.4427610708192,0.6921305656433105
A10-R10,cam02,4034,4039,55,0.9166666666666666,13,LKnee,1086.3215899811444,406.52050892774116,0.8585278987884521
A10-R10,cam02,4034,4039,55,0.9166666666666666,14,RKnee,1146.9072589095585,392.3408842849208,0.8354176878929138
A10-R10,cam02,4034,4039,55,0.9166666666666666,15,LAnkle,1092.766873909699,503.1997678560617,0.8804766535758972
A10-R10,cam02,4034,4039,55,0.9166666666666666,16,RAnkle,1188.1570760523086,461.94995071331164,0.8727197647094727
A10-R10,cam02,4034,4039,55,0.9166666666666666,17,Head,1115.969896052496,106.17027785709212,0.878436803817749
A10-R10,cam02,4034,4039,55,0.9166666666666666,18,Neck,1114.680839266785,171.91217392835006,0.9550142288208008
A10-R10,cam02,4034,4039,55,0.9166666666666666,19,Hip,1126.2823503381835,322.73181785653014,0.962918758392334
A10-R10,cam02,4034,4039,55,0.9166666666666666,20,LBigToe,1043.7827160526833,519.9575060703039,0.8932376503944397
A10-R10,cam02,4034,4039,55,0.9166666666666666,21,RBigToe,1145.6182021238476,483.86391607039764,0.7586202621459961
A10-R10,cam02,4034,4039,55,0.9166666666666666,22,LSmallToe,1055.3842271240817,526.4027899988587,0.8937543630599976
A10-R10,cam02,4034,4039,55,0.9166666666666666,23,RSmallToe,1153.3525428381133,472.26240499899916,0.636245608329773
A10-R10,cam02,4034,4039,55,0.9166666666666666,24,LHeel,1104.3683849810975,518.668449284593,0.900713324546814
A10-R10,cam02,4034,4039,55,0.9166666666666666,25,RHeel,1202.336700695129,472.26240499899916,0.9326103329658508
A10-R10,cam02,4035,4040,56,0.9333333333333333,0,Nose,1094.0437660217285,133.59342646598816,1.0025585889816284
A10-R10,cam02,4035,4040,56,0.9333333333333333,1,LEye,1101.5438531239827,129.30766224861145,1.0198955535888672
A10-R10,cam02,4035,4040,56,0.9333333333333333,2,REye,1094.0437660217285,126.09333908557892,0.9733673930168152
A10-R10,cam02,4035,4040,56,0.9333333333333333,3,LEar,1124.0441144307454,145.3792780637741,0.9991650581359863
A10-R10,cam02,4035,4040,56,0.9333333333333333,4,REar,1100.472412109375,140.02207279205322,0.6375386714935303
A10-R10,cam02,4035,4040,56,0.9333333333333333,5,LShoulder,1144.4014937082927,204.30853605270386,0.8207767009735107
A10-R10,cam02,4035,4040,56,0.9333333333333333,6,RShoulder,1094.0437660217285,181.80827391147614,0.7887305617332458
A10-R10,cam02,4035,4040,56,0.9333333333333333,7,LElbow,1144.4014937082927,270.73788142204285,0.8355304002761841
A10-R10,cam02,4035,4040,56,0.9333333333333333,8,RElbow,1054.400448481242,213.95150554180145,0.8087111711502075
A10-R10,cam02,4035,4040,56,0.9333333333333333,9,LWrist,1132.6156425476074,336.09578573703766,0.7914508581161499
A10-R10,cam02,4035,4040,56,0.9333333333333333,10,RWrist,1006.1856028238933,237.52320873737335,0.8459855318069458
A10-R10,cam02,4035,4040,56,0.9333333333333333,11,LHip,1128.3298784891765,324.3099341392517,0.6911343336105347
A10-R10,cam02,4035,4040,56,0.9333333333333333,12,RHip,1120.8297913869221,322.16705203056335,0.6328343152999878
A10-R10,cam02,4035,4040,56,0.9333333333333333,13,LKnee,1084.4007968902588,405.7394542694092,0.8179373741149902
A10-R10,cam02,4035,4040,56,0.9333333333333333,14,RKnee,1147.615816752116,392.88216161727905,0.7835454940795898
A10-R10,cam02,4035,4040,56,0.9333333333333333,15,LAnkle,1091.900883992513,505.38347232341766,0.8263638019561768
A10-R10,cam02,4035,4040,56,0.9333333333333333,16,RAnkle,1190.4734573364258,460.3829480409622,0.8403260707855225
A10-R10,cam02,4035,4040,56,0.9333333333333333,17,Head,1119.7583503723145,104.66451799869537,0.8845829963684082
A10-R10,cam02,4035,4040,56,0.9333333333333333,18,Neck,1116.5440273284912,172.16530442237854,0.9402927160263062
A10-R10,cam02,4035,4040,56,0.9333333333333333,19,Hip,1126.186996459961,324.3099341392517,0.9515862464904785
A10-R10,cam02,4035,4040,56,0.9333333333333333,20,LBigToe,1045.8289203643799,522.5265291929245,0.9143271446228027
A10-R10,cam02,4035,4040,56,0.9333333333333333,21,RBigToe,1152.9730218251545,481.81176912784576,0.6707866191864014
A10-R10,cam02,4035,4040,56,0.9333333333333333,22,LSmallToe,1056.5433305104573,528.9551755189896,0.8458926677703857
A10-R10,cam02,4035,4040,56,0.9333333333333333,23,RSmallToe,1159.401667912801,470.0259175300598,0.6063923835754395
A10-R10,cam02,4035,4040,56,0.9333333333333333,24,LHeel,1102.6152941385906,520.3836470842361,0.840050220489502
A10-R10,cam02,4035,4040,56,0.9333333333333333,25,RHeel,1203.3307495117188,468.95447647571564,0.848280131816864
A10-R10,cam02,4036,4041,57,0.95,0,Nose,1096.989182194656,136.82815304753603,1.0034137964248657
A10-R10,cam02,4036,4041,57,0.95,1,LEye,1104.758176167806,131.64882373210276,1.0103001594543457
A10-R10,cam02,4036,4041,57,0.95,2,REye,1095.6943498657977,129.05915907438612,1.04775869846344
A10-R10,cam02,4036,4041,57,0.95,3,LEar,1126.7703257583973,145.89197934954427,0.971922755241394
A10-R10,cam02,4036,4041,57,0.95,4,REar,1100.873679181231,143.30231469182763,0.6897299289703369
A10-R10,cam02,4036,4041,57,0.95,5,LShoulder,1146.1928106912721,202.86460181931034,0.8731463551521301
A10-R10,cam02,4036,4041,57,0.95,6,RShoulder,1099.5788468523726,182.14728455757722,0.8421230316162109
A10-R10,cam02,4036,4041,57,0.95,7,LElbow,1142.3083137046972,272.7855475776596,0.8295798301696777
A10-R10,cam02,4036,4041,57,0.95,8,RElbow,1054.2597153423314,205.45426647702698,0.8403648138046265
A10-R10,cam02,4036,4041,57,0.95,9,LWrist,1130.6548227449723,340.1168286782922,0.807680606842041
A10-R10,cam02,4036,4041,57,0.95,10,RWrist,1005.0560868457153,223.58191908104345,0.88127601146698
A10-R10,cam02,4036,4041,57,0.95,11,LHip,1129.359990416114,327.168505389709,0.73429936170578
A10-R10,cam02,4036,4041,57,0.95,12,RHip,1122.8858287718224,323.28400840313407,0.6897035241127014
A10-R10,cam02,4036,4041,57,0.95,13,LKnee,1081.4511942483562,407.44810977892485,0.8645379543304443
A10-R10,cam02,4036,4041,57,0.95,14,RKnee,1148.7824753489888,394.49978649034165,0.8249346613883972
A10-R10,cam02,4036,4041,57,0.95,15,LAnkle,1091.8098528792227,503.2657021144405,0.8809740543365479
A10-R10,cam02,4036,4041,57,0.95,16,RAnkle,1192.8067745301717,461.83106759097427,0.857932448387146
A10-R10,cam02,4036,4041,57,0.95,17,Head,1121.590996442964,105.75217715493636,0.9003044962882996
A10-R10,cam02,4036,4041,57,0.95,18,Neck,1120.2961641141057,171.78862592671067,0.9710920453071594
A10-R10,cam02,4036,4041,57,0.95,19,Hip,1128.0651580872557,325.8736730608507,0.9721784591674805
A10-R10,cam02,4036,4041,57,0.95,20,LBigToe,1045.1958890403232,520.0985223895987,0.9140264987945557
A10-R10,cam02,4036,4041,57,0.95,21,RBigToe,1151.3721400067054,483.8432171815657,0.7113969326019287
A10-R10,cam02,4036,4041,57,0.95,22,LSmallToe,1055.5545476711898,526.5726840338903,0.9120012521743774
A10-R10,cam02,4036,4041,57,0.95,23,RSmallToe,1161.730798637572,469.6000615641242,0.611982524394989
A10-R10,cam02,4036,4041,57,0.95,24,LHeel,1103.4633438389476,517.508857731882,0.8971644639968872
A10-R10,cam02,4036,4041,57,0.95,25,RHeel,1208.3447624764715,472.18972622184083,0.9159348011016846
A10-R10,cam02,4037,4042,58,0.9666666666666667,0,Nose,1100.279213313453,137.6527551300133,1.0048763751983643
A10-R10,cam02,4037,4042,58,0.9666666666666667,1,LEye,1106.7004246610934,131.23154378237302,1.0168986320495605
A10-R10,cam02,4037,4042,58,0.9666666666666667,2,REye,1098.994971043925,128.66305924331692,1.0571904182434082
A10-R10,cam02,4037,4042,58,0.9666666666666667,3,LEar,1129.8167855125985,146.64245101670974,0.9783831834793091
A10-R10,cam02,4037,4042,58,0.9666666666666667,4,REar,1106.7004246610934,144.07396647765358,0.6990385055541992
A10-R10,cam02,4037,4042,58,0.9666666666666667,5,LShoulder,1146.5119350164632,201.86486860641617,0.8683509230613708
A10-R10,cam02,4037,4042,58,0.9666666666666667,6,RShoulder,1102.847697852509,181.31699229396725,0.8411415815353394
A10-R10,cam02,4037,4042,58,0.9666666666666667,7,LElbow,1141.374965938351,273.78243569998745,0.8251440525054932
A10-R10,cam02,4037,4042,58,0.9666666666666667,8,RElbow,1052.7622493409149,199.29638406736012,0.8438199758529663
A10-R10,cam02,4037,4042,58,0.9666666666666667,9,LWrist,1128.5325432430704,340.5630337154464,0.821823239326477
A10-R10,cam02,4037,4042,58,0.9666666666666667,10,RWrist,1002.6768008293207,212.13880676264068,0.8614921569824219
A10-R10,cam02,4037,4042,58,0.9666666666666667,11,LHip,1128.5325432430704,326.4363687506377,0.735532283782959
A10-R10,cam02,4037,4042,58,0.9666666666666667,12,RHip,1125.9640587040142,322.58364194205365,0.6899936199188232
A10-R10,cam02,4037,4042,58,0.9666666666666667,13,LKnee,1079.7313370010042,407.3436317309054,0.8584482669830322
A10-R10,cam02,4037,4042,58,0.9666666666666667,14,RKnee,1149.0804195555193,395.78545130515295,0.8164036273956299
A10-R10,cam02,4037,4042,58,0.9666666666666667,15,LAnkle,1091.2895174267567,503.66180194550975,0.8789064884185791
A10-R10,cam02,4037,4042,58,0.9666666666666667,16,RAnkle,1195.3131412585294,462.5660493206119,0.8513537645339966
A10-R10,cam02,4037,4042,58,0.9666666666666667,17,Head,1125.9640587040142,106.83094066133992,0.9059917330741882
A10-R10,cam02,4037,4042,58,0.9666666666666667,18,Neck,1122.11133189543,171.04305413774284,0.9759867191314697
A10-R10,cam02,4037,4042,58,0.9666666666666667,19,Hip,1128.5325432430704,326.4363687506377,0.9944872260093689
A10-R10,cam02,4037,4042,58,0.9666666666666667,20,LBigToe,1045.0567957237467,520.3569514493745,0.9340623617172241
A10-R10,cam02,4037,4042,58,0.9666666666666667,21,RBigToe,1156.7858731726876,484.39816790258885,0.7029675245285034
A10-R10,cam02,4037,4042,58,0.9666666666666667,22,LSmallToe,1055.3307338799711,526.7781627970147,0.9214230179786682
A10-R10,cam02,4037,4042,58,0.9666666666666667,23,RSmallToe,1165.775569059384,471.5557452073083,0.6022536158561707
A10-R10,cam02,4037,4042,58,0.9666666666666667,24,LHeel,1104.1319401220373,516.5042246407903,0.8798971176147461
A10-R10,cam02,4037,4042,58,0.9666666666666667,25,RHeel,1210.7240484928661,472.8399874768363,0.9098727107048035
A10-R10,cam02,4038,4043,59,0.9833333333333333,0,Nose,1102.8556930131228,138.665318706537,0.9622648358345032
A10-R10,cam02,4038,4043,59,0.9833333333333333,1,LEye,1110.5451563090642,133.5390098425761,0.986219584941864
A10-R10,cam02,4038,4043,59,0.9833333333333333,2,REye,1102.8556930131228,129.69427819460543,1.0063679218292236
A10-R10,cam02,4038,4043,59,0.9833333333333333,3,LEar,1133.613546196888,147.6363592184685,0.9739801287651062
A10-R10,cam02,4038,4043,59,0.9833333333333333,4,REar,1107.9820018770836,143.79162757049784,0.6687361598014832
A10-R10,cam02,4038,4043,59,0.9833333333333333,5,LShoulder,1146.4293183567902,202.74417950604783,0.8482100963592529
A10-R10,cam02,4038,4043,59,0.9833333333333333,6,RShoulder,1109.263579093074,180.95736683421416,0.800240159034729
A10-R10,cam02,4038,4043,59,0.9833333333333333,7,LElbow,1141.3030094928295,274.5125036015001,0.8243908882141113
A10-R10,cam02,4038,4043,59,0.9833333333333333,8,RElbow,1063.126799317426,191.20998456213596,0.7046211361885071
A10-R10,cam02,4038,4043,59,0.9833333333333333,9,LWrist,1127.205660116937,341.1545188329914,0.8042806386947632
A10-R10,cam02,4038,4043,59,0.9833333333333333,10,RWrist,1013.1452878938076,197.61787064208698,0.6561605930328369
A10-R10,cam02,4038,4043,59,0.9833333333333333,11,LHip,1127.205660116937,327.05716945709906,0.7440105676651001
A10-R10,cam02,4038,4043,59,0.9833333333333333,12,RHip,1129.7688145489174,324.4940150251186,0.6962313652038574
A10-R10,cam02,4038,4043,59,0.9833333333333333,13,LKnee,1077.2241486933185,407.79653406448284,0.8610968589782715
A10-R10,cam02,4038,4043,59,0.9833333333333333,14,RKnee,1148.9924727887706,397.54391633656104,0.8127464652061462
A10-R10,cam02,4038,4043,59,0.9833333333333333,15,LAnkle,1091.3214980692107,503.91482526374915,0.8688991069793701
A10-R10,cam02,4038,4043,59,0.9833333333333333,16,RAnkle,1197.6924069963989,464.18593156805235,0.8476611375808716
A10-R10,cam02,4038,4043,59,0.9833333333333333,17,Head,1128.4872373329272,107.9074655227717,0.8908553123474121
A10-R10,cam02,4038,4043,59,0.9833333333333333,18,Neck,1125.9240829009468,173.26790353827283,0.9648226499557495
A10-R10,cam02,4038,4043,59,0.9833333333333333,19,Hip,1129.7688145489174,327.05716945709906,0.9866904020309448
A10-R10,cam02,4038,4043,59,0.9833333333333333,20,LBigToe,1046.4662955095532,520.575329071622,0.9144792556762695
A10-R10,cam02,4038,4043,59,0.9833333333333333,21,RBigToe,1159.2450905166925,483.4095898079058,0.7259300351142883
A10-R10,cam02,4038,4043,59,0.9833333333333333,22,LSmallToe,1055.4373360214847,526.9832151515732,0.9027746915817261
A10-R10,cam02,4038,4043,59,0.9833333333333333,23,RSmallToe,1168.216131028624,473.156972079984,0.6170544624328613
A10-R10,cam02,4038,4043,59,0.9833333333333333,24,LHeel,1104.137270229113,516.7305974236515,0.8667123317718506
A10-R10,cam02,4038,4043,59,0.9833333333333333,25,RHeel,1213.0713335882815,473.156972079984,0.9208418130874634
A10-R10,cam02,4039,4044,60,1.0,0,Nose,1105.8497845331829,140.22203302383423,1.0115859508514404
A10-R10,cam02,4039,4044,60,1.0,1,LEye,1115.601611296336,135.8878879547119,1.0468658208847046
A10-R10,cam02,4039,4044,60,1.0,2,REye,1106.9333208401997,130.47020661830902,0.9063121676445007
A10-R10,cam02,4039,4044,60,1.0,3,LEar,1138.355873743693,148.89032316207886,0.9745597839355469
A10-R10,cam02,4039,4044,60,1.0,4,REar,1113.4345386823018,143.47264182567596,0.6791447997093201
A10-R10,cam02,4039,4044,60,1.0,5,LShoulder,1148.1077005068462,204.15067279338837,0.8110811710357666
A10-R10,cam02,4039,4044,60,1.0,6,RShoulder,1111.2674660682678,181.39641118049622,0.763727068901062
A10-R10,cam02,4039,4044,60,1.0,7,LElbow,1144.8570915857952,273.4969938993454,0.786959707736969
A10-R10,cam02,4039,4044,60,1.0,8,RElbow,1061.4247959454854,181.39641118049622,0.7626800537109375
A10-R10,cam02,4039,4044,60,1.0,9,LWrist,1124.269901752472,336.34209740161896,0.8005949258804321
A10-R10,cam02,4039,4044,60,1.0,10,RWrist,1012.66566212972,175.97872984409332,0.7679228186607361
A10-R10,cam02,4039,4044,60,1.0,11,LHip,1129.687583287557,326.59027099609375,0.6671415567398071
A10-R10,cam02,4039,4044,60,1.0,12,RHip,1134.021728515625,323.339662194252,0.6046370267868042
A10-R10,cam02,4039,4044,60,1.0,13,LKnee,1076.5943042437236,406.77195477485657,0.8269747495651245
A10-R10,cam02,4039,4044,60,1.0,14,RKnee,1148.1077005068462,397.02012836933136,0.7301075458526611
A10-R10,cam02,4039,4044,60,1.0,15,LAnkle,1090.6802762349446,504.29021883010864,0.8614964485168457
A10-R10,cam02,4039,4044,60,1.0,16,RAnkle,1200.1174432436624,464.19937694072723,0.8295284509658813
A10-R10,cam02,4039,4044,60,1.0,17,Head,1130.771119594574,107.71594500541687,0.8330485820770264
A10-R10,cam02,4039,4044,60,1.0,18,Neck,1129.687583287557,174.89519357681274,0.9356480836868286
A10-R10,cam02,4039,4044,60,1.0,19,Hip,1129.687583287557,325.50673472881317,1.0015116930007935
A10-R10,cam02,4039,4044,60,1.0,20,LBigToe,1046.2552876472473,522.7103353738785,0.9112116098403931
A10-R10,cam02,4039,4044,60,1.0,21,RBigToe,1171.9454992612202,482.61949348449707,0.6963713765144348
A10-R10,cam02,4039,4044,60,1.0,22,LSmallToe,1056.0071144104004,529.211552977562,0.8733024597167969
A10-R10,cam02,4039,4044,60,1.0,23,RSmallToe,1179.5302534103394,476.1182758808136,0.5831544995307922
A10-R10,cam02,4039,4044,60,1.0,24,LHeel,1101.5156393051147,519.4597265720367,0.7981505990028381
A10-R10,cam02,4039,4044,60,1.0,25,RHeel,1213.1198789278665,472.86766707897186,0.8635473251342773
A10-R10,cam02,4040,4045,61,1.0166666666666666,0,Nose,1109.0338629851028,140.95400198173593,0.9725010395050049
A10-R10,cam02,4040,4045,61,1.0166666666666666,1,LEye,1116.7516780724834,135.8087919234822,0.9800621271133423
A10-R10,cam02,4040,4045,61,1.0166666666666666,2,REye,1107.7475604705394,133.23618689435534,1.006091833114624
A10-R10,cam02,4040,4045,61,1.0166666666666666,3,LEar,1138.6188208200617,149.95811958367995,0.9736412763595581
A10-R10,cam02,4040,4045,61,1.0166666666666666,4,REar,1112.892770528793,147.38551455455308,0.6488897800445557
A10-R10,cam02,4040,4045,61,1.0166666666666666,5,LShoulder,1147.6229384220057,203.98282519534405,0.8415950536727905
A10-R10,cam02,4040,4045,61,1.0166666666666666,6,RShoulder,1118.0379805870468,182.11568244776572,0.8032146096229553
A10-R10,cam02,4040,4045,61,1.0166666666666666,7,LElbow,1145.0503333928789,273.4431609817693,0.8270413279533386
A10-R10,cam02,4040,4045,61,1.0166666666666666,8,RElbow,1071.7310900627633,170.53895981669484,0.7985786199569702
A10-R10,cam02,4040,4045,61,1.0166666666666666,9,LWrist,1121.8968881307371,336.47198419537744,0.8134194612503052
A10-R10,cam02,4040,4045,61,1.0166666666666666,10,RWrist,1022.8515945093529,161.53484221475082,0.7963818311691284
A10-R10,cam02,4040,4045,61,1.0166666666666666,11,LHip,1128.3284007035543,327.4678665934334,0.740760087966919
A10-R10,cam02,4040,4045,61,1.0166666666666666,12,RHip,1133.473610761808,323.60895904974313,0.6917077302932739
A10-R10,cam02,4040,4045,61,1.0166666666666666,13,LKnee,1074.3036950918902,408.5049250109296,0.8582228422164917
A10-R10,cam02,4040,4045,61,1.0166666666666666,14,RKnee,1148.9092409365692,398.21450489442213,0.802383542060852
A10-R10,cam02,4040,4045,61,1.0166666666666666,15,LAnkle,1091.0256277812148,504.9776136031869,0.9052846431732178
A10-R10,cam02,4040,4045,61,1.0166666666666666,16,RAnkle,1202.9339465482333,466.388538166284,0.8539706468582153
A10-R10,cam02,4040,4045,61,1.0166666666666666,17,Head,1133.473610761808,111.36904414677701,0.8878880739212036
A10-R10,cam02,4040,4045,61,1.0166666666666666,18,Neck,1132.1873082472446,175.68416987494857,0.9619139432907104
A10-R10,cam02,4040,4045,61,1.0166666666666666,19,Hip,1130.9010057326811,327.4678665934334,0.9710800051689148
A10-R10,cam02,4040,4045,61,1.0166666666666666,20,LBigToe,1048.5776448006216,520.4132437779481,0.9047030210494995
A10-R10,cam02,4040,4045,61,1.0166666666666666,21,RBigToe,1165.6311736258938,484.396773370172,0.7203887701034546
A10-R10,cam02,4040,4045,61,1.0166666666666666,22,LSmallToe,1057.5817624025656,526.8447563507652,0.9040871858596802
A10-R10,cam02,4040,4045,61,1.0166666666666666,23,RSmallToe,1173.3489887132744,475.392655768228,0.6315242648124695
A10-R10,cam02,4040,4045,61,1.0166666666666666,24,LHeel,1103.888652926849,517.8406387488212,0.8235679864883423
A10-R10,cam02,4040,4045,61,1.0166666666666666,25,RHeel,1217.083274208431,475.392655768228,0.9101270437240601
A10-R10,cam02,4041,4046,62,1.0333333333333334,0,Nose,1108.5560531032893,141.59652516161793,0.9835350513458252
A10-R10,cam02,4041,4046,62,1.0333333333333334,1,LEye,1116.1636406070243,136.52480015912784,0.9905885457992554
A10-R10,cam02,4041,4046,62,1.0333333333333334,2,REye,1107.2881218526668,133.98893765788284,1.0246531963348389
A10-R10,cam02,4041,4046,62,1.0333333333333334,3,LEar,1138.9864031182296,149.20411266535308,0.9840017557144165
A10-R10,cam02,4041,4046,62,1.0333333333333334,4,REar,1112.3598468551568,147.93618141473053,0.6624031066894531
A10-R10,cam02,4041,4046,62,1.0333333333333334,5,LShoulder,1150.3977843738326,206.2610189433666,0.8472880125045776
A10-R10,cam02,4041,4046,62,1.0333333333333334,6,RShoulder,1117.4315718576468,184.7061876827837,0.7881906032562256
A10-R10,cam02,4041,4046,62,1.0333333333333334,7,LElbow,1145.3260593713426,273.46137522636036,0.8194361925125122
A10-R10,cam02,4041,4046,62,1.0333333333333334,8,RElbow,1070.5181155846135,172.02687517655852,0.7645719051361084
A10-R10,cam02,4041,4046,62,1.0333333333333334,9,LWrist,1123.7712281107597,336.8579377574865,0.8172978162765503
A10-R10,cam02,4041,4046,62,1.0333333333333334,10,RWrist,1024.8725905622027,161.88342517157832,0.7335078120231628
A10-R10,cam02,4041,4046,62,1.0333333333333334,11,LHip,1128.8429531132497,329.2503502537513,0.7390130758285522
A10-R10,cam02,4041,4046,62,1.0333333333333334,12,RHip,1132.6467468651172,326.71448775250633,0.6857184767723083
A10-R10,cam02,4041,4046,62,1.0333333333333334,13,LKnee,1074.321909336481,407.86208779234767,0.8537870645523071
A10-R10,cam02,4041,4046,62,1.0333333333333334,14,RKnee,1147.8619218725876,397.71863778736747,0.7973511815071106
A10-R10,cam02,4041,4046,62,1.0333333333333334,15,LAnkle,1090.805015594574,504.2248628396594,0.9197685718536377
A10-R10,cam02,4041,4046,62,1.0333333333333334,16,RAnkle,1202.3829656493558,466.18692532098373,0.8593518733978271
A10-R10,cam02,4041,4046,62,1.0333333333333334,17,Head,1132.6467468651172,111.1661751466774,0.8727991580963135
A10-R10,cam02,4041,4046,62,1.0333333333333334,18,Neck,1132.6467468651172,175.83066892842606,0.9489593505859375
A10-R10,cam02,4041,4046,62,1.0333333333333334,19,Hip,1128.8429531132497,329.2503502537513,0.9721581935882568
A10-R10,cam02,4041,4046,62,1.0333333333333334,20,LBigToe,1048.9632843240306,521.9759003483748,0.893919825553894
A10-R10,cam02,4041,4046,62,1.0333333333333334,21,RBigToe,1168.148821882548,487.7417565815666,0.7731500267982483
A10-R10,cam02,4041,4046,62,1.0333333333333334,22,LSmallToe,1056.570871827766,527.0476253508648,0.8819737434387207
A10-R10,cam02,4041,4046,62,1.0333333333333334,23,RSmallToe,1174.4884781356604,478.86623782720903,0.6705148220062256
A10-R10,cam02,4041,4046,62,1.0333333333333334,24,LHeel,1102.2163968501768,516.9041753458847,0.8325760364532471
A10-R10,cam02,4041,4046,62,1.0333333333333334,25,RHeel,1217.5981406568262,473.7945128247188,0.917470395565033
A10-R10,cam02,4042,4047,63,1.05,0,Nose,1111.0820098916388,143.96151411541587,0.9906853437423706
A10-R10,cam02,4042,4047,63,1.05,1,LEye,1118.6970266800454,137.61566679174354,0.9931285381317139
A10-R10,cam02,4042,4047,63,1.05,2,REye,1111.0820098916388,135.07732786227461,1.02180814743042
A10-R10,cam02,4042,4047,63,1.05,3,LEar,1140.2729075805314,151.57653090382257,0.9743738174438477
A10-R10,cam02,4042,4047,63,1.05,4,REar,1116.1586877505765,149.03819197435365,0.6502119302749634
A10-R10,cam02,4042,4047,63,1.05,5,LShoulder,1150.4262632984069,206.1508178874043,0.8481713533401489
A10-R10,cam02,4042,4047,63,1.05,6,RShoulder,1123.7737045389836,184.5749369869185,0.7926071882247925
A10-R10,cam02,4042,4047,63,1.05,7,LElbow,1146.6187549042038,273.41679951833066,0.8171136379241943
A10-R10,cam02,4042,4047,63,1.05,8,RElbow,1076.8144343438084,164.26822555116718,0.8133820295333862
A10-R10,cam02,4042,4047,63,1.05,9,LWrist,1123.7737045389836,335.6061032903191,0.8046582341194153
A10-R10,cam02,4042,4047,63,1.05,10,RWrist,1034.9318420075715,146.49985304488473,0.7811357975006104
A10-R10,cam02,4042,4047,63,1.05,11,LHip,1128.8503823979213,330.52942543138124,0.7417289018630981
A10-R10,cam02,4042,4047,63,1.05,12,RHip,1133.927060256859,327.9910865019124,0.6899852752685547
A10-R10,cam02,4042,4047,63,1.05,13,LKnee,1071.7377564848707,409.2179322449176,0.8552855253219604
A10-R10,cam02,4042,4047,63,1.05,14,RKnee,1147.887924368938,400.3337459917765,0.7950521111488342
A10-R10,cam02,4042,4047,63,1.05,15,LAnkle,1090.7752984558874,503.13647263526764,0.9224621653556824
A10-R10,cam02,4042,4047,63,1.05,16,RAnkle,1203.7313808172544,467.59972762270286,0.852879524230957
A10-R10,cam02,4042,4047,63,1.05,17,Head,1136.4653991863279,113.50144696178882,0.8729017972946167
A10-R10,cam02,4042,4047,63,1.05,18,Neck,1135.1962297215937,178.2290896632462,0.9475326538085938
A10-R10,cam02,4042,4047,63,1.05,19,Hip,1130.1195518626555,330.52942543138124,0.9736156463623047
A10-R10,cam02,4042,4047,63,1.05,20,LBigToe,1047.6235366549158,520.90484514155,0.8932472467422485
A10-R10,cam02,4042,4047,63,1.05,21,RBigToe,1169.463805269424,486.6372695937197,0.7705612182617188
A10-R10,cam02,4042,4047,63,1.05,22,LSmallToe,1056.507722908057,527.2506924652223,0.878182590007782
A10-R10,cam02,4042,4047,63,1.05,23,RSmallToe,1177.0788220578306,479.022252805313,0.661974310874939
A10-R10,cam02,4042,4047,63,1.05,24,LHeel,1102.1978236384975,517.0973367473467,0.8200703859329224
A10-R10,cam02,4042,4047,63,1.05,25,RHeel,1218.961414394068,476.483913875844,0.905211865901947
A10-R10,cam02,4043,4048,64,1.0666666666666667,0,Nose,1115.0755778948467,144.74417901039124,1.0218945741653442
