trial_id,source_frame,relative_frame,relative_time_s,keypoint,x_m,y_m,z_m
A10-R10,3981,2,0.03333333333333333,LHeel,3.769323911718842,0.08455125365693683,0.1842224703499486
A10-R10,3981,2,0.03333333333333333,Neck,3.933140051366962,1.5076988389230597,0.0009385142790735734
A10-R10,3981,2,0.03333333333333333,Head,3.9117451126126648,1.7602610737384887,-0.02493294834996721
A10-R10,3981,2,0.03333333333333333,Nose,3.8389698848335825,1.6344521198908328,-0.028010110381782267
A10-R10,3981,2,0.03333333333333333,RShoulder,3.9440286449419935,1.3928526002076855,-0.18833591169573596
A10-R10,3981,2,0.03333333333333333,RElbow,3.984224185832506,1.1158880532500692,-0.2259149046365659
A10-R10,3981,2,0.03333333333333333,RWrist,4.019547679677049,0.8641202633726563,-0.2894849506108405
A10-R10,3981,2,0.03333333333333333,LShoulder,3.9408093641923814,1.44004472451584,0.2080111068232137
A10-R10,3981,2,0.03333333333333333,LElbow,3.9729084345551615,1.172472997300083,0.30257253825195085
A10-R10,3981,2,0.03333333333333333,LWrist,3.891214059448146,0.9262826278301506,0.3425936962846373
A10-R10,3982,3,0.05,Hip,3.9214921716097417,0.8947522377454786,0.058246160252587616
A10-R10,3982,3,0.05,RHip,3.9386057431166703,0.8824809525844148,-0.05575377132570327
A10-R10,3982,3,0.05,RKnee,3.9811353660523716,0.5015299802606216,-0.0004879236927746469
A10-R10,3982,3,0.05,RAnkle,4.009506876066351,0.12154134713142697,0.024913140502311547
A10-R10,3982,3,0.05,RBigToe,3.8982762466380847,0.0591359845852401,-0.07907028796805707
A10-R10,3982,3,0.05,RSmallToe,3.952460854180429,0.04731760546669664,-0.10782990066924542
A10-R10,3982,3,0.05,RHeel,4.024825789721048,0.05490892140960113,0.05189799446975448
A10-R10,3982,3,0.05,LHip,3.8988329675522806,0.8996768171156463,0.176917119809048
A10-R10,3982,3,0.05,LKnee,3.7238920308674985,0.5374347336840845,0.143231659884259
A10-R10,3982,3,0.05,LAnkle,3.7381567604353223,0.15011235584745253,0.17549514257175167
A10-R10,3982,3,0.05,LBigToe,3.5715967280271688,0.07744826690155186,0.09925517800303338
A10-R10,3982,3,0.05,LSmallToe,3.5762403088395267,0.06695884148177828,0.16314152983286623
A10-R10,3982,3,0.05,LHeel,3.7761158357095006,0.08432495574973102,0.1832727732382504
A10-R10,3982,3,0.05,Neck,3.932768493115467,1.50783438083615,0.0043127139108796175
A10-R10,3982,3,0.05,Head,3.9113858003141213,1.7624943326912188,-0.022468203705744386
A10-R10,3982,3,0.05,Nose,3.841860187931645,1.63497685645356,-0.023537881427434713
A10-R10,3982,3,0.05,RShoulder,3.9456491208689135,1.3928767806282085,-0.18564919614282596
A10-R10,3982,3,0.05,RElbow,3.98545139317556,1.1165950295843654,-0.22474044377732688
A10-R10,3982,3,0.05,RWrist,4.020520363661929,0.8667343520041123,-0.2889765272080145
A10-R10,3982,3,0.05,LShoulder,3.93864802218048,1.4395121267012931,0.2116211464517802
A10-R10,3982,3,0.05,LElbow,3.9658800546512363,1.1729667862934416,0.30582324654091453
A10-R10,3982,3,0.05,LWrist,3.876358471902813,0.9322726321034238,0.34242939997346344
A10-R10,3983,4,0.06666666666666667,Hip,3.9180629642998417,0.894677334104818,0.05767961091077903
A10-R10,3983,4,0.06666666666666667,RHip,3.9381659363752948,0.882877607080356,-0.05577333060971394
A10-R10,3983,4,0.06666666666666667,RKnee,3.9804606590427793,0.5020269492090702,-0.00017402939643345304
A10-R10,3983,4,0.06666666666666667,RAnkle,4.009056519329974,0.12196573550663298,0.025114360299084176
A10-R10,3983,4,0.06666666666666667,RBigToe,3.895492858983366,0.0591766322652015,-0.08217449059122076
A10-R10,3983,4,0.06666666666666667,RSmallToe,3.951226954093499,0.04713350746376565,-0.10936267707426219
A10-R10,3983,4,0.06666666666666667,RHeel,4.025562650811501,0.05550728606413456,0.05326999079941562
A10-R10,3983,4,0.06666666666666667,LHip,3.89501894811107,0.8971057919658924,0.17534676637953367
A10-R10,3983,4,0.06666666666666667,LKnee,3.725200782956727,0.5371456374721764,0.14263292929297558
A10-R10,3983,4,0.06666666666666667,LAnkle,3.743139293903453,0.14982848187728012,0.17467570786151831
A10-R10,3983,4,0.06666666666666667,LBigToe,3.583960710354479,0.07564836493118882,0.09101835151806845
A10-R10,3983,4,0.06666666666666667,LSmallToe,3.5851899293754386,0.06617784794009374,0.1564332259581991
A10-R10,3983,4,0.06666666666666667,LHeel,3.781707690975085,0.08376975078352787,0.18270296809451547
A10-R10,3983,4,0.06666666666666667,Neck,3.9315104411668953,1.5078648556299945,0.007641738077197215
A10-R10,3983,4,0.06666666666666667,Head,3.911080420462727,1.762553762580241,-0.01943706955767439
A10-R10,3983,4,0.06666666666666667,Nose,3.8425135128784906,1.6353335759249483,-0.021233518997218488
A10-R10,3983,4,0.06666666666666667,RShoulder,3.9472039388959903,1.3936216717281669,-0.18247799690889288
A10-R10,3983,4,0.06666666666666667,RElbow,3.987144185988122,1.1179175148518778,-0.22279282713186987
A10-R10,3983,4,0.06666666666666667,RWrist,4.020117680847572,0.8692910339734528,-0.2887608766831466
A10-R10,3983,4,0.06666666666666667,LShoulder,3.9366811314897703,1.4392580907979626,0.21402057117665063
A10-R10,3983,4,0.06666666666666667,LElbow,3.9591824715308412,1.173903219556818,0.30835388640989314
A10-R10,3983,4,0.06666666666666667,LWrist,3.8612186010252447,0.9405352556049447,0.3403897886511215
A10-R10,3984,5,0.08333333333333333,Hip,3.9151474365642835,0.8944568955337127,0.05685393723177187
A10-R10,3984,5,0.08333333333333333,RHip,3.9375605943559933,0.8839507969977953,-0.05527848421180041
A10-R10,3984,5,0.08333333333333333,RKnee,3.979988332903276,0.5020498335063845,0.0005809048173148168
A10-R10,3984,5,0.08333333333333333,RAnkle,4.008975432923619,0.12239594015227721,0.025657298108683498
A10-R10,3984,5,0.08333333333333333,RBigToe,3.894001324348721,0.059136628238606645,-0.08576181953463836
A10-R10,3984,5,0.08333333333333333,RSmallToe,3.9499400103650815,0.047266998232469326,-0.11068195032508679
A10-R10,3984,5,0.08333333333333333,RHeel,4.02630142117004,0.05583996402161542,0.05429249686850682
A10-R10,3984,5,0.08333333333333333,LHip,3.890867405698465,0.8965764786096373,0.17469187361748723
A10-R10,3984,5,0.08333333333333333,LKnee,3.72506302984496,0.5360785568458751,0.1415688673756876
A10-R10,3984,5,0.08333333333333333,LAnkle,3.7473522410501747,0.14901205709931908,0.17350784014313936
A10-R10,3984,5,0.08333333333333333,LBigToe,3.5945838055082007,0.0732018657394354,0.08273104478070915
A10-R10,3984,5,0.08333333333333333,LSmallToe,3.592299315667761,0.06473095731944796,0.14968831001304794
A10-R10,3984,5,0.08333333333333333,LHeel,3.785988883858724,0.08294587770198107,0.1827103317277223
A10-R10,3984,5,0.08333333333333333,Neck,3.9295374862157075,1.5077047845491411,0.010824024734386348
A10-R10,3984,5,0.08333333333333333,Head,3.9109059046559764,1.7610531484864107,-0.015733643057225116
A10-R10,3984,5,0.08333333333333333,Nose,3.8416507593049634,1.6355313093583876,-0.020082174082873425
A10-R10,3984,5,0.08333333333333333,RShoulder,3.947816083415943,1.3950911907658878,-0.17902370919189375
A10-R10,3984,5,0.08333333333333333,RElbow,3.9877763949748006,1.1202278015663598,-0.2204527986080445
A10-R10,3984,5,0.08333333333333333,RWrist,4.01749942919303,0.8722999201937885,-0.28875843279492674
A10-R10,3984,5,0.08333333333333333,LShoulder,3.9343833386476392,1.439098417979999,0.21501435069959812
A10-R10,3984,5,0.08333333333333333,LElbow,3.9517804765782456,1.174925872241249,0.3105561066707867
A10-R10,3984,5,0.08333333333333333,LWrist,3.845082784302658,0.9486691708981926,0.3373573716610325
A10-R10,3985,6,0.1,Hip,3.9134086972813993,0.8939963993397622,0.05640602535306377
A10-R10,3985,6,0.1,RHip,3.9367299077979157,0.8847520420559445,-0.05409960224819994
A10-R10,3985,6,0.1,RKnee,3.980245809920594,0.5016495881281402,0.001666833227667197
A10-R10,3985,6,0.1,RAnkle,4.009020681437473,0.12254242562942542,0.026264225509996658
A10-R10,3985,6,0.1,RBigToe,3.893960865417097,0.05864017097283002,-0.08923147914928212
A10-R10,3985,6,0.1,RSmallToe,3.949320393514905,0.04672915693066612,-0.11153516226153601
A10-R10,3985,6,0.1,RHeel,4.026410583399513,0.055507953829691675,0.055506494402290094
A10-R10,3985,6,0.1,LHip,3.8878030178876264,0.897005499469817,0.1749991150601975
A10-R10,3985,6,0.1,LKnee,3.7245459257629188,0.5347671072876349,0.14019404065190144
A10-R10,3985,6,0.1,LAnkle,3.751514078788774,0.14782505638670357,0.1721399942915201
A10-R10,3985,6,0.1,LBigToe,3.6028791798675774,0.07084049456704308,0.07553766409937522
A10-R10,3985,6,0.1,LSmallToe,3.5978045413634736,0.06304317194505062,0.14396557156397663
A10-R10,3985,6,0.1,LHeel,3.788651199149152,0.08164616094663452,0.1832389706949339
A10-R10,3985,6,0.1,Neck,3.9273609532157714,1.5073624855505483,0.013893381500887021
A10-R10,3985,6,0.1,Head,3.910764201528196,1.7602559076940663,-0.011128610509441625
A10-R10,3985,6,0.1,Nose,3.840147754123735,1.6358402690179985,-0.01772054083192121
A10-R10,3985,6,0.1,RShoulder,3.9469777355366173,1.3963945690797182,-0.17546422934819786
A10-R10,3985,6,0.1,RElbow,3.9873815673708566,1.1223537178242238,-0.21800463885581753
A10-R10,3985,6,0.1,RWrist,4.013768239297448,0.8751592070542455,-0.28791409261632805
A10-R10,3985,6,0.1,LShoulder,3.9320594204411945,1.4385169770819592,0.21624082773994951
A10-R10,3985,6,0.1,LElbow,3.9438423739164814,1.1761080632233722,0.3132521265625162
A10-R10,3985,6,0.1,LWrist,3.8290277369197927,0.9556979966362893,0.33476935152516557
A10-R10,3986,7,0.11666666666666667,Hip,3.912826824630623,0.8935333883124521,0.057098329162271706
A10-R10,3986,7,0.11666666666666667,RHip,3.9362125990015295,0.8850155541405812,-0.05210264662570609
A10-R10,3986,7,0.11666666666666667,RKnee,3.9806875082052193,0.5010220007090892,0.0023355634758682573
A10-R10,3986,7,0.11666666666666667,RAnkle,4.008249887066731,0.12265122519393745,0.026689979432855178
A10-R10,3986,7,0.11666666666666667,RBigToe,3.8949873002762985,0.057929444204867994,-0.09235117776775002
A10-R10,3986,7,0.11666666666666667,RSmallToe,3.949969892746857,0.045721454572592975,-0.11306818778788305
A10-R10,3986,7,0.11666666666666667,RHeel,4.025104385222495,0.0545813717090704,0.0569509845146489
A10-R10,3986,7,0.11666666666666667,LHip,3.8862284975142,0.8971881081172853,0.17639488853008545
A10-R10,3986,7,0.11666666666666667,LKnee,3.7247755829676805,0.5333993496875803,0.1391578370812857
A10-R10,3986,7,0.11666666666666667,LAnkle,3.7558190888647855,0.1467673762463998,0.17142660755382838
A10-R10,3986,7,0.11666666666666667,LBigToe,3.610202279170383,0.06891702942579567,0.0702934444786999
A10-R10,3986,7,0.11666666666666667,LSmallToe,3.6030298746345166,0.061875966250206194,0.14061744738438964
A10-R10,3986,7,0.11666666666666667,LHeel,3.7904532572774925,0.07999684695989795,0.18397569132610814
A10-R10,3986,7,0.11666666666666667,Neck,3.9252841647348227,1.5069650310751,0.016901651740172132
A10-R10,3986,7,0.11666666666666667,Head,3.9100889128285155,1.7608480789991499,-0.005920734543314888
A10-R10,3986,7,0.11666666666666667,Nose,3.838741827586219,1.6361864881526431,-0.014333258715339246
A10-R10,3986,7,0.11666666666666667,RShoulder,3.94461654186896,1.3972120165495658,-0.171528761062742
A10-R10,3986,7,0.11666666666666667,RElbow,3.986543374243699,1.1233788185506723,-0.2154457138405978
A10-R10,3986,7,0.11666666666666667,RWrist,4.010064579055179,0.8769552852279027,-0.2850842858173291
A10-R10,3986,7,0.11666666666666667,LShoulder,3.929994749703998,1.4374864464605959,0.21866495641167297
A10-R10,3986,7,0.11666666666666667,LElbow,3.9363727275953555,1.1773946274410119,0.31655488020620826
A10-R10,3986,7,0.11666666666666667,LWrist,3.8139048328915237,0.9615423185983607,0.3321844263027755
A10-R10,3987,8,0.13333333333333333,Hip,3.9124793546450674,0.8932913345427158,0.058804502710090745
A10-R10,3987,8,0.13333333333333333,RHip,3.936321847685714,0.8850952665821552,-0.04954786209507985
A10-R10,3987,8,0.13333333333333333,RKnee,3.9801610098378717,0.5003868216939864,0.0023463378106091766
A10-R10,3987,8,0.13333333333333333,RAnkle,4.006752540457563,0.12284845398265508,0.027101312202024247
A10-R10,3987,8,0.13333333333333333,RBigToe,3.896523512017212,0.05777143426203291,-0.09424014218967333
A10-R10,3987,8,0.13333333333333333,RSmallToe,3.951987571928073,0.04558196251721444,-0.11484646748513892
A10-R10,3987,8,0.13333333333333333,RHeel,4.022852044684247,0.0541059441000954,0.058321836437537564
A10-R10,3987,8,0.13333333333333333,LHip,3.88487418144645,0.8971483346577089,0.17855533242752486
A10-R10,3987,8,0.13333333333333333,LKnee,3.725937934196615,0.5314847085497851,0.13896497296589067
A10-R10,3987,8,0.13333333333333333,LAnkle,3.7596081229765526,0.14574946138081085,0.17171410224624648
A10-R10,3987,8,0.13333333333333333,LBigToe,3.6168561922037457,0.06700028442130632,0.06695036636362818
A10-R10,3987,8,0.13333333333333333,LSmallToe,3.6075805432317773,0.06107844582059104,0.13928189042756825
A10-R10,3987,8,0.13333333333333333,LHeel,3.7923653921162366,0.07856935496913979,0.1848732339756326
A10-R10,3987,8,0.13333333333333333,Neck,3.9232519421216,1.5068560859464275,0.020112279359929743
A10-R10,3987,8,0.13333333333333333,Head,3.9083508624761514,1.7617128440318055,-0.0006416571097854153
A10-R10,3987,8,0.13333333333333333,Nose,3.8378922727634333,1.6362083679761252,-0.011907996432528739
A10-R10,3987,8,0.13333333333333333,RShoulder,3.941584290191197,1.3980231788706687,-0.16704068311885154
A10-R10,3987,8,0.13333333333333333,RElbow,3.9853711331751374,1.1235610287957383,-0.21282927130015725
A10-R10,3987,8,0.13333333333333333,RWrist,4.005845651433267,0.8773071053924026,-0.28040839057037636
A10-R10,3987,8,0.13333333333333333,LShoulder,3.9274482791960064,1.4366462554084714,0.22164875672276643
A10-R10,3987,8,0.13333333333333333,LElbow,3.9297062367771933,1.178121716463632,0.3196075603198823
A10-R10,3987,8,0.13333333333333333,LWrist,3.799318268900737,0.9663095169885386,0.3279050583422482
A10-R10,3988,9,0.15,Hip,3.9117278389946724,0.893207830986983,0.06115126889913296
A10-R10,3988,9,0.15,RHip,3.936965250041422,0.8849979631460433,-0.046830512009614994
A10-R10,3988,9,0.15,RKnee,3.978397378967295,0.499827458577475,0.0022076659280618437
A10-R10,3988,9,0.15,RAnkle,4.005704783530707,0.12303905971378751,0.02764267587756129
A10-R10,3988,9,0.15,RBigToe,3.8975946427608554,0.058586484324952295,-0.09452559301860763
A10-R10,3988,9,0.15,RSmallToe,3.9546409089884946,0.04672059895270673,-0.11528863819659214
A10-R10,3988,9,0.15,RHeel,4.0213803031501065,0.054974376737878666,0.05933297866857014
A10-R10,3988,9,0.15,LHip,3.8826241885119055,0.89731487081475,0.18098435307683908
A10-R10,3988,9,0.15,LKnee,3.727573946671135,0.5287788777820476,0.13932799427002476
A10-R10,3988,9,0.15,LAnkle,3.762135075617024,0.14399246825267517,0.17214192444741105
A10-R10,3988,9,0.15,LBigToe,3.620789445036987,0.06501056345235526,0.06520675233337708
A10-R10,3988,9,0.15,LSmallToe,3.6099896601228276,0.05960640442495818,0.13831808633239895
A10-R10,3988,9,0.15,LHeel,3.7943684759497183,0.07744976833875351,0.1856753831663225
A10-R10,3988,9,0.15,Neck,3.9211151564519797,1.507314610000227,0.023781691228440552
A10-R10,3988,9,0.15,Head,3.9056945735785513,1.7620545930373812,0.0045086451285894094
A10-R10,3988,9,0.15,Nose,3.837331431334173,1.6359512381291825,-0.010619451035127432
A10-R10,3988,9,0.15,RShoulder,3.93940595126481,1.3990489167793523,-0.16264479637188653
A10-R10,3988,9,0.15,RElbow,3.983392380086297,1.1235040387885227,-0.21008532798936244
A10-R10,3988,9,0.15,RWrist,4.000215003507837,0.8763695743431806,-0.27494010433976196
A10-R10,3988,9,0.15,LShoulder,3.923643992856881,1.4364521855223915,0.22466965973780123
A10-R10,3988,9,0.15,LElbow,3.9234170985012424,1.1776065179139945,0.32197098521965395
A10-R10,3988,9,0.15,LWrist,3.785120962164127,0.9700542270797098,0.32220759169760377
A10-R10,3989,10,0.16666666666666666,Hip,3.910878069876706,0.8931868229579734,0.0644140009772329
A10-R10,3989,10,0.16666666666666666,RHip,3.9377815915807752,0.8848029651289809,-0.04414452146204121
A10-R10,3989,10,0.16666666666666666,RKnee,3.9761970927802723,0.4993229497185612,0.002332091620599715
A10-R10,3989,10,0.16666666666666666,RAnkle,4.005695652811513,0.12325337126878133,0.02800533565327981
A10-R10,3989,10,0.16666666666666666,RBigToe,3.89751023069426,0.059834503376382575,-0.09517287093916077
A10-R10,3989,10,0.16666666666666666,RSmallToe,3.9565124604411572,0.04819606503131641,-0.11562748965119148
A10-R10,3989,10,0.16666666666666666,RHeel,4.021524395448459,0.05665549651769383,0.059822292755197466
A10-R10,3989,10,0.16666666666666666,LHip,3.879902492297091,0.8976945267495514,0.18399985934965743
A10-R10,3989,10,0.16666666666666666,LKnee,3.7291953037206826,0.525815129419883,0.13960513755644477
A10-R10,3989,10,0.16666666666666666,LAnkle,3.763293461421295,0.14126471739496818,0.17162638831266513
A10-R10,3989,10,0.16666666666666666,LBigToe,3.6202854195038863,0.06360239531768493,0.06486168100021514
A10-R10,3989,10,0.16666666666666666,LSmallToe,3.610248174186446,0.05719925199367302,0.13696932481082796
A10-R10,3989,10,0.16666666666666666,LHeel,3.796031186788821,0.07614674017005216,0.18539863843068183
A10-R10,3989,10,0.16666666666666666,Neck,3.9187286702854225,1.5081327980524415,0.0277745087023628
A10-R10,3989,10,0.16666666666666666,Head,3.9025689299515083,1.7621734924350236,0.009513711807108763
A10-R10,3989,10,0.16666666666666666,Nose,3.8358979239085294,1.6359239002775268,-0.008587709101319447
A10-R10,3989,10,0.16666666666666666,RShoulder,3.938750723127673,1.3999662629196243,-0.15895228008647388
A10-R10,3989,10,0.16666666666666666,RElbow,3.9803892857754986,1.1234438518915035,-0.2066908397256664
A10-R10,3989,10,0.16666666666666666,RWrist,3.9936115272810193,0.8745079279841375,-0.268928804304514
A10-R10,3989,10,0.16666666666666666,LShoulder,3.918955433781581,1.4366450199050818,0.22777985124916383
A10-R10,3989,10,0.16666666666666666,LElbow,3.917253622132211,1.176116650474695,0.3240398338029048
A10-R10,3989,10,0.16666666666666666,LWrist,3.772275419155387,0.9725631466639216,0.31765310130071805
A10-R10,3990,11,0.18333333333333332,Hip,3.9099959081723266,0.8933091826037238,0.06856153508555082
A10-R10,3990,11,0.18333333333333332,RHip,3.9380124390086775,0.8849089524192276,-0.04131230258280112
A10-R10,3990,11,0.18333333333333332,RKnee,3.9742525777580857,0.498812480484107,0.0026310793644265026
A10-R10,3990,11,0.18333333333333332,RAnkle,4.006055592962468,0.1235352522187832,0.027823833507432588
A10-R10,3990,11,0.18333333333333332,RBigToe,3.89735690408732,0.0606996129845875,-0.09838282399313746
A10-R10,3990,11,0.18333333333333332,RSmallToe,3.9573039730356707,0.049208375253800514,-0.11820373482775592
A10-R10,3990,11,0.18333333333333332,RHeel,4.022170617873146,0.05795067808760193,0.05998121897113377
A10-R10,3990,11,0.18333333333333332,LHip,3.877528447210578,0.8981210151770473,0.18796534420964672
A10-R10,3990,11,0.18333333333333332,LKnee,3.730621923733389,0.523359586426695,0.13961445731481367
A10-R10,3990,11,0.18333333333333332,LAnkle,3.7635960015221226,0.13830061023734475,0.16988718138878614
A10-R10,3990,11,0.18333333333333332,LBigToe,3.616864873614937,0.06293335273998375,0.06480397169375136
A10-R10,3990,11,0.18333333333333332,LSmallToe,3.6096262768497285,0.054814807260362516,0.13526231449678225
A10-R10,3990,11,0.18333333333333332,LHeel,3.797373177775537,0.07434510698274102,0.18351698782442172
A10-R10,3990,11,0.18333333333333332,Neck,3.915869611649911,1.508892226763287,0.03185195985082214
A10-R10,3990,11,0.18333333333333332,Head,3.8992198291884446,1.762331022172283,0.01455308050391399
A10-R10,3990,11,0.18333333333333332,Nose,3.8319460475074103,1.6362737723127865,-0.004590877115250496
A10-R10,3990,11,0.18333333333333332,RShoulder,3.9388576586126685,1.4004667085799558,-0.1554338155506764
A10-R10,3990,11,0.18333333333333332,RElbow,3.9770172480342176,1.123293942309234,-0.20246156746772118
A10-R10,3990,11,0.18333333333333332,RWrist,3.986912952760753,0.8721476896036264,-0.2619226933531919
A10-R10,3990,11,0.18333333333333332,LShoulder,3.914156709814163,1.4367973887095906,0.23072894830588145
A10-R10,3990,11,0.18333333333333332,LElbow,3.910962157931658,1.174653553492366,0.3261909256911415
A10-R10,3990,11,0.18333333333333332,LWrist,3.7614683006678606,0.9737684659827068,0.31594282992835826
A10-R10,3991,12,0.2,Hip,3.9082692940196546,0.8935322647272491,0.0724965730806085
A10-R10,3991,12,0.2,RHip,3.9368289852515903,0.8855337980048974,-0.0382292387810887
A10-R10,3991,12,0.2,RKnee,3.972714716960811,0.49820372383262745,0.0029735887671949904
A10-R10,3991,12,0.2,RAnkle,4.005920807271012,0.1236162663259692,0.02726520088871929
A10-R10,3991,12,0.2,RBigToe,3.899600491094405,0.061082082032370776,-0.10358951872256025
A10-R10,3991,12,0.2,RSmallToe,3.9593533143669575,0.04980336121738632,-0.12206724195281124
A10-R10,3991,12,0.2,RHeel,4.022135083465672,0.058499544814547236,0.06019119416831553
A10-R10,3991,12,0.2,LHip,3.8755941989370473,0.8985532292612222,0.19221736060294625
A10-R10,3991,12,0.2,LKnee,3.732114882479147,0.5215318475363383,0.1394368406074384
A10-R10,3991,12,0.2,LAnkle,3.7637750415630498,0.13574596937469635,0.16710250664974222
A10-R10,3991,12,0.2,LBigToe,3.6141594478080514,0.06238585737759844,0.06362948432318032
A10-R10,3991,12,0.2,LSmallToe,3.6089775092789678,0.053226917547687956,0.13313930274243782
A10-R10,3991,12,0.2,LHeel,3.798555762296043,0.07223684344323306,0.1810892634569513
