trial_id,Trial,Repeat,Device,BodyLocation,Duration_s,TargetRate_Hz,TargetSamples,ValidSamples,ValidFraction,ValidPercent,MissingGapCount,MaxMissingGap_s,AccelerationMagnitudeMean_g,DynamicAccelerationRMS_g,DynamicAccelerationPeak_g,DynamicAccelerationP95_g,DynamicAccelerationIntegral_g_s,DynamicAccelerationPeakTime_s,GyroMagnitudeMean_deg_s,GyroMagnitudeRMS_deg_s,GyroMagnitudePeak_deg_s,GyroMagnitudeP95_deg_s,AngularActivity_deg,GyroPeakTime_s,DynamicAccelerationJerkRMS_g_s,OpticalInvalidJoint,OpticalComparisonEligible,OpticalComparisonExclusion,MappingCorrelation,MetricStatus
A10-R10,A10,10,WTLhand,Left hand,3.3600000000000136,50.0,169,163,0.9644970414201184,96.44970414201184,1,0.12,1.1662905237753385,0.3020114424237752,0.9317570467459886,0.6609164079015196,0.7247770337673585,1.2799999999988358,132.11158844376752,153.25447994681085,351.5949655901663,306.07405368347173,430.6837783266821,0.1399999999998726,3.62486345645512,,True,,0.6653,OK
A10-R10,A10,10,WTLknee,Left knee,3.3600000000000136,50.0,169,169,1.0,100.0,0,0.0,1.1527979070953167,0.3552397281598288,1.1757711904001065,0.8720258881753611,0.7465196781919617,2.779999999997472,110.39479725845688,149.6844336570062,432.590502546312,324.8260370875327,373.13441473358426,3.039999999997235,6.583264640594221,,True,,0.6653,OK
A10-R10,A10,10,WTRhand,Right hand,3.3600000000000136,50.0,169,169,1.0,100.0,0,0.0,1.9451696011472024,1.6100535536386644,5.933582024580104,3.616790138858713,3.3175961300019265,1.4399999999986903,313.3930567158857,435.7072243165471,1566.824662136942,916.3476825364904,1059.2685316996935,1.4199999999987083,21.263233040241847,,True,,0.6653,OK
A10-R10,A10,10,WTRknee,Right knee,3.3600000000000136,50.0,169,169,1.0,100.0,0,0.0,1.095549608129034,0.3403193067360215,1.6955329991976185,0.6182255527061793,0.6920728093923779,1.0799999999990175,88.0226808279677,102.01703118617384,286.4290642765796,179.83858647285086,297.51666119853087,1.2199999999988904,7.214784965086813,,True,,0.6653,OK
